query_id,query_audio_path,method,recommendation_rank,candidate_sample_id,candidate_audio_path,candidate_audio_rank,audio_cosine_similarity,mmr_score,query_parameter_distance,wave_frame_normalized,filter_cutoff_normalized,filter_resonance_normalized,filter_drive_normalized,amp_attack_normalized,amp_decay_normalized,amp_sustain_normalized,amp_release_normalized
pilot_v1_00439,data\raw\audio\pilot_v1\pilot_v1_00439.wav,audio_top_k_parameter_mmr,1,pilot_v1_00007,data\raw\audio\pilot_v1\pilot_v1_00007.wav,1,0.9639235004109947,0.736471312654123,0.38517141338102795,0.7172252535820007,0.6910275816917419,0.06386153399944305,0.46561700105667114,0.20701906085014343,0.1566898375749588,0.9881131649017334,0.4312390089035034
pilot_v1_00439,data\raw\audio\pilot_v1\pilot_v1_00439.wav,audio_top_k_parameter_mmr,2,pilot_v1_00135,data\raw\audio\pilot_v1\pilot_v1_00135.wav,9,0.8533967986352786,0.5506117231576004,0.20737183050179095,0.7067357301712036,0.7155346274375916,0.39467230439186096,0.4981384873390198,0.2862030267715454,0.4091547131538391,0.3359316289424896,0.37269261479377747
pilot_v1_00439,data\raw\audio\pilot_v1\pilot_v1_00439.wav,audio_top_k_parameter_mmr,3,pilot_v1_00871,data\raw\audio\pilot_v1\pilot_v1_00871.wav,2,0.931611836296435,0.5412156745582117,0.29027422614272463,0.7211713194847107,0.6587529182434082,0.12273465096950531,0.323659211397171,0.1547289788722992,0.17666038870811462,0.4221353530883789,0.402692973613739
pilot_v1_00439,data\raw\audio\pilot_v1\pilot_v1_00439.wav,audio_top_k_parameter_mmr,4,pilot_v1_00184,data\raw\audio\pilot_v1\pilot_v1_00184.wav,3,0.898949350479436,0.5243678218369708,0.21260562104594286,0.6944529414176941,0.5404455661773682,0.04972122237086296,0.6778528690338135,0.1671212911605835,0.33287984132766724,0.7717269062995911,0.40964367985725403
pilot_v1_00439,data\raw\audio\pilot_v1\pilot_v1_00439.wav,audio_top_k_parameter_mmr,5,pilot_v1_00075,data\raw\audio\pilot_v1\pilot_v1_00075.wav,5,0.8822953802749874,0.5105054500975803,0.2618691258278728,0.7887993454933167,0.7176777720451355,0.4087713658809662,0.6727550029754639,0.10497758537530899,0.15954169631004333,0.4636632800102234,0.3910234868526459
pilot_v1_00512,data\raw\audio\pilot_v1\pilot_v1_00512.wav,audio_top_k_parameter_mmr,1,pilot_v1_00752,data\raw\audio\pilot_v1\pilot_v1_00752.wav,1,0.9840213043179928,0.7440079891192473,0.28512943727452783,0.5638450384140015,0.42429330945014954,0.7235743403434753,0.3990403711795807,0.08058815449476242,0.19854481518268585,0.9599504470825195,0.37799835205078125
pilot_v1_00512,data\raw\audio\pilot_v1\pilot_v1_00512.wav,audio_top_k_parameter_mmr,2,pilot_v1_00992,data\raw\audio\pilot_v1\pilot_v1_00992.wav,11,0.9225477001918438,0.6058960580800378,0.36372649376405475,0.5127357840538025,0.4293668866157532,0.04282069951295853,0.3447646200656891,0.2693884074687958,0.45776912569999695,0.34046700596809387,0.2109653800725937
pilot_v1_00512,data\raw\audio\pilot_v1\pilot_v1_00512.wav,audio_top_k_parameter_mmr,3,pilot_v1_00080,data\raw\audio\pilot_v1\pilot_v1_00080.wav,3,0.9632014394930101,0.5815022942129281,0.3267354276533013,0.6053264737129211,0.45658111572265625,0.7318346500396729,0.7193357944488525,0.3004131317138672,0.430847704410553,0.5798401832580566,0.3495781421661377
pilot_v1_00512,data\raw\audio\pilot_v1\pilot_v1_00512.wav,audio_top_k_parameter_mmr,4,pilot_v1_00592,data\raw\audio\pilot_v1\pilot_v1_00592.wav,7,0.9349519876825416,0.5679386689199797,0.38712460978794566,0.6016042828559875,0.38547372817993164,0.12014299631118774,0.08889299631118774,0.3888542056083679,0.26721468567848206,0.9419190287590027,0.20418685674667358
pilot_v1_00512,data\raw\audio\pilot_v1\pilot_v1_00512.wav,audio_top_k_parameter_mmr,5,pilot_v1_00160,data\raw\audio\pilot_v1\pilot_v1_00160.wav,6,0.9388621710385325,0.5580824250473594,0.3259086255770482,0.521151602268219,0.4497706890106201,0.46649274230003357,0.11644377559423447,0.27975836396217346,0.22816383838653564,0.4964476525783539,0.37938588857650757
pilot_v1_00530,data\raw\audio\pilot_v1\pilot_v1_00530.wav,audio_top_k_parameter_mmr,1,pilot_v1_00944,data\raw\audio\pilot_v1\pilot_v1_00944.wav,1,0.9408057977684354,0.7278021741631633,0.28874768107094734,0.5879614353179932,0.40194621682167053,0.5597903728485107,0.14640727639198303,0.2319268435239792,0.2858969569206238,0.26843658089637756,0.3359953761100769
pilot_v1_00530,data\raw\audio\pilot_v1\pilot_v1_00530.wav,audio_top_k_parameter_mmr,2,pilot_v1_00064,data\raw\audio\pilot_v1\pilot_v1_00064.wav,4,0.9147099648514433,0.5675495189810702,0.4532270389239469,0.5350209474563599,0.340014785528183,0.5807264447212219,0.36906298995018005,0.4256925582885742,0.17786210775375366,0.9741475582122803,0.2534109950065613
pilot_v1_00530,data\raw\audio\pilot_v1\pilot_v1_00530.wav,audio_top_k_parameter_mmr,3,pilot_v1_00406,data\raw\audio\pilot_v1\pilot_v1_00406.wav,17,0.8386620550988376,0.5581552559652418,0.3188436746844448,0.13764426112174988,0.32371118664741516,0.005699941422790289,0.7325858473777771,0.2916405498981476,0.4856511056423187,0.5585216283798218,0.36936479806900024
pilot_v1_00530,data\raw\audio\pilot_v1\pilot_v1_00530.wav,audio_top_k_parameter_mmr,4,pilot_v1_00976,data\raw\audio\pilot_v1\pilot_v1_00976.wav,15,0.8629750366630285,0.5382938899134186,0.26548082906566267,0.595352292060852,0.33233872056007385,0.7674320936203003,0.2793422043323517,0.4066501557826996,0.4880688488483429,0.5368801951408386,0.15162630379199982
pilot_v1_00530,data\raw\audio\pilot_v1\pilot_v1_00530.wav,audio_top_k_parameter_mmr,5,pilot_v1_00800,data\raw\audio\pilot_v1\pilot_v1_00800.wav,2,0.9283778992971742,0.5360698089642693,0.36076741662795003,0.5310914516448975,0.3050594925880432,0.4343380630016327,0.4143539369106293,0.38599693775177,0.15413162112236023,0.43941983580589294,0.23000793159008026
pilot_v1_00534,data\raw\audio\pilot_v1\pilot_v1_00534.wav,audio_top_k_parameter_mmr,1,pilot_v1_00662,data\raw\audio\pilot_v1\pilot_v1_00662.wav,1,0.9606841934009094,0.735256572525341,0.3235239536926925,0.13604307174682617,0.4279441833496094,0.36344125866889954,0.2936284840106964,0.12178808450698853,0.3123881220817566,0.7740974426269531,0.23599430918693542
pilot_v1_00534,data\raw\audio\pilot_v1\pilot_v1_00534.wav,audio_top_k_parameter_mmr,2,pilot_v1_00033,data\raw\audio\pilot_v1\pilot_v1_00033.wav,22,0.892151135603027,0.5817747901860018,0.4276280160755738,0.010986743494868279,0.8442486524581909,0.33362457156181335,0.5589091181755066,0.4283750355243683,0.16480395197868347,0.2485472410917282,0.23317007720470428
pilot_v1_00534,data\raw\audio\pilot_v1\pilot_v1_00534.wav,audio_top_k_parameter_mmr,3,pilot_v1_00422,data\raw\audio\pilot_v1\pilot_v1_00422.wav,18,0.9049310935960205,0.5755960391525484,0.38231994258912705,0.21910099685192108,0.4207397401332855,0.7811175584793091,0.6122460961341858,0.4290006160736084,0.46150895953178406,0.36723801493644714,0.343265563249588
pilot_v1_00534,data\raw\audio\pilot_v1\pilot_v1_00534.wav,audio_top_k_parameter_mmr,4,pilot_v1_00682,data\raw\audio\pilot_v1\pilot_v1_00682.wav,5,0.9562881053240252,0.5755376539276253,0.49499542884647874,0.2511790692806244,0.4157108962535858,0.7738391757011414,0.731370210647583,0.31678444147109985,0.22921717166900635,0.949299693107605,0.11370176821947098
pilot_v1_00534,data\raw\audio\pilot_v1\pilot_v1_00534.wav,audio_top_k_parameter_mmr,5,pilot_v1_00374,data\raw\audio\pilot_v1\pilot_v1_00374.wav,2,0.9603744394217181,0.5716871380158751,0.21432430977786254,0.1821550726890564,0.49792027473449707,0.14141814410686493,0.46957826614379883,0.44040852785110474,0.44640159606933594,0.8870697617530823,0.26599133014678955
pilot_v1_00551,data\raw\audio\pilot_v1\pilot_v1_00551.wav,audio_top_k_parameter_mmr,1,pilot_v1_00875,data\raw\audio\pilot_v1\pilot_v1_00875.wav,1,0.9682976512556756,0.7381116192208783,0.2176474368218272,0.7545769810676575,0.6342741250991821,0.2892124652862549,0.6359345316886902,0.31935977935791016,0.25244760513305664,0.47612082958221436,0.36379876732826233
pilot_v1_00551,data\raw\audio\pilot_v1\pilot_v1_00551.wav,audio_top_k_parameter_mmr,2,pilot_v1_00747,data\raw\audio\pilot_v1\pilot_v1_00747.wav,2,0.954525050336403,0.5613096278816349,0.2852093738304925,0.7626996040344238,0.6852669715881348,0.4481734037399292,0.4456566870212555,0.27656081318855286,0.4672776758670807,0.8968373537063599,0.33108386397361755
pilot_v1_00551,data\raw\audio\pilot_v1\pilot_v1_00551.wav,audio_top_k_parameter_mmr,3,pilot_v1_00779,data\raw\audio\pilot_v1\pilot_v1_00779.wav,4,0.9308938122005074,0.5571774224770762,0.33113835576688705,0.8116201758384705,0.7037065625190735,0.08196143805980682,0.5381558537483215,0.14421701431274414,0.45461079478263855,0.3201259970664978,0.20072799921035767
pilot_v1_00551,data\raw\audio\pilot_v1\pilot_v1_00551.wav,audio_top_k_parameter_mmr,4,pilot_v1_00695,data\raw\audio\pilot_v1\pilot_v1_00695.wav,8,0.9085384118175908,0.5432217462342359,0.29396785078863813,0.6843733191490173,0.6383388042449951,0.2318558245897293,0.31388455629348755,0.26189514994621277,0.21975001692771912,0.9770409464836121,0.200015127658844
pilot_v1_00551,data\raw\audio\pilot_v1\pilot_v1_00551.wav,audio_top_k_parameter_mmr,5,pilot_v1_00299,data\raw\audio\pilot_v1\pilot_v1_00299.wav,7,0.9151032979255526,0.5363797336640836,0.30359829304641084,0.7738102078437805,0.7076257467269897,0.3929023742675781,0.746828019618988,0.24497827887535095,0.33772361278533936,0.5863116383552551,0.10174575448036194
pilot_v1_00573,data\raw\audio\pilot_v1\pilot_v1_00573.wav,audio_top_k_parameter_mmr,1,pilot_v1_00389,data\raw\audio\pilot_v1\pilot_v1_00389.wav,1,0.9643914636314208,0.7366467988617829,0.19483652657492845,0.338025838136673,0.8190919756889343,0.5012617707252502,0.47669172286987305,0.27503758668899536,0.27570778131484985,0.37949636578559875,0.20911180973052979
pilot_v1_00573,data\raw\audio\pilot_v1\pilot_v1_00573.wav,audio_top_k_parameter_mmr,2,pilot_v1_00549,data\raw\audio\pilot_v1\pilot_v1_00549.wav,7,0.8991888812442389,0.550171765362139,0.49086277126658,0.36421751976013184,0.7792021632194519,0.06251974403858185,0.5006245374679565,0.41894394159317017,0.38865572214126587,0.9069512486457825,0.25151747465133667
pilot_v1_00573,data\raw\audio\pilot_v1\pilot_v1_00573.wav,audio_top_k_parameter_mmr,3,pilot_v1_00909,data\raw\audio\pilot_v1\pilot_v1_00909.wav,5,0.9099313191362538,0.5478451806174177,0.37467756474551966,0.4406869411468506,0.8127473592758179,0.5169723629951477,0.005813266150653362,0.20207661390304565,0.3779807984828949,0.8361250758171082,0.22841426730155945
pilot_v1_00573,data\raw\audio\pilot_v1\pilot_v1_00573.wav,audio_top_k_parameter_mmr,4,pilot_v1_00293,data\raw\audio\pilot_v1\pilot_v1_00293.wav,4,0.9104266358510288,0.5318418679452098,0.2247261955832193,0.3625834286212921,0.8146847486495972,0.3050593137741089,0.15480203926563263,0.19262941181659698,0.21259160339832306,0.32252755761146545,0.3743763566017151
pilot_v1_00573,data\raw\audio\pilot_v1\pilot_v1_00573.wav,audio_top_k_parameter_mmr,5,pilot_v1_00869,data\raw\audio\pilot_v1\pilot_v1_00869.wav,17,0.8520589796938448,0.5295311415536087,0.3773819582312644,0.35891520977020264,0.7331965565681458,0.20205901563167572,0.056177008897066116,0.2685711681842804,0.47594907879829407,0.21542979776859283,0.11244417726993561
pilot_v1_00625,data\raw\audio\pilot_v1\pilot_v1_00625.wav,audio_top_k_parameter_mmr,1,pilot_v1_00161,data\raw\audio\pilot_v1\pilot_v1_00161.wav,1,0.9447026191692611,0.7292634821884729,0.33389584281280804,0.006358391605317593,0.5969741344451904,0.00281377206556499,0.4046632647514343,0.052328284829854965,0.39572396874427795,0.8774079084396362,0.2152928113937378
pilot_v1_00625,data\raw\audio\pilot_v1\pilot_v1_00625.wav,audio_top_k_parameter_mmr,2,pilot_v1_00705,data\raw\audio\pilot_v1\pilot_v1_00705.wav,5,0.9189413648996573,0.5899403630737756,0.3882681867700929,0.06141708791255951,0.7241618037223816,0.431414395570755,0.04503389075398445,0.41531020402908325,0.4115245044231415,0.3563556969165802,0.15427696704864502
pilot_v1_00625,data\raw\audio\pilot_v1\pilot_v1_00625.wav,audio_top_k_parameter_mmr,3,pilot_v1_00449,data\raw\audio\pilot_v1\pilot_v1_00449.wav,4,0.920346623011181,0.5807472888763059,0.42322907632982,0.056001193821430206,0.8283275961875916,0.7986646890640259,0.42600545287132263,0.19782593846321106,0.2321065068244934,0.9719321727752686,0.2774677276611328
pilot_v1_00625,data\raw\audio\pilot_v1\pilot_v1_00625.wav,audio_top_k_parameter_mmr,4,pilot_v1_00606,data\raw\audio\pilot_v1\pilot_v1_00606.wav,13,0.881475612617943,0.553122447515938,0.46102722365202903,0.00306058581918478,0.553486168384552,0.18231166899204254,0.622324526309967,0.4490022361278534,0.4798206388950348,0.7554909586906433,0.28301966190338135
pilot_v1_00625,data\raw\audio\pilot_v1\pilot_v1_00625.wav,audio_top_k_parameter_mmr,5,pilot_v1_00177,data\raw\audio\pilot_v1\pilot_v1_00177.wav,3,0.9354542032086935,0.5503257026802888,0.22670890127156376,0.0766788199543953,0.747915506362915,0.2597225308418274,0.006794504821300507,0.17704884707927704,0.29586324095726013,0.47172752022743225,0.30088019371032715
pilot_v1_00628,data\raw\audio\pilot_v1\pilot_v1_00628.wav,audio_top_k_parameter_mmr,1,pilot_v1_00986,data\raw\audio\pilot_v1\pilot_v1_00986.wav,1,0.933851145243523,0.7251941794663211,0.19090070680217966,0.3661253750324249,0.33499452471733093,0.2849371135234833,0.31234651803970337,0.3084569275379181,0.30218106508255005,0.44435909390449524,0.13438528776168823
pilot_v1_00628,data\raw\audio\pilot_v1\pilot_v1_00628.wav,audio_top_k_parameter_mmr,2,pilot_v1_00472,data\raw\audio\pilot_v1\pilot_v1_00472.wav,11,0.8988036851841015,0.5658445997091329,0.45546709723319195,0.7429355978965759,0.33485642075538635,0.7519190311431885,0.7385476231575012,0.08293218910694122,0.16431079804897308,0.6787376403808594,0.17639927566051483
pilot_v1_00628,data\raw\audio\pilot_v1\pilot_v1_00628.wav,audio_top_k_parameter_mmr,3,pilot_v1_00724,data\raw\audio\pilot_v1\pilot_v1_00724.wav,4,0.9145961083952675,0.5516266784744971,0.39311567678594805,0.7750741839408875,0.3640504777431488,0.7962033152580261,0.62486732006073,0.17051464319229126,0.4348772168159485,0.41075068712234497,0.2914624810218811
pilot_v1_00628,data\raw\audio\pilot_v1\pilot_v1_00628.wav,audio_top_k_parameter_mmr,4,pilot_v1_00532,data\raw\audio\pilot_v1\pilot_v1_00532.wav,8,0.9039033213583223,0.5429751982280733,0.3042443193006808,0.7611767053604126,0.37677496671676636,0.3797834515571594,0.13342158496379852,0.08476702868938446,0.21874311566352844,0.3097531199455261,0.27801278233528137
pilot_v1_00628,data\raw\audio\pilot_v1\pilot_v1_00628.wav,audio_top_k_parameter_mmr,5,pilot_v1_00820,data\raw\audio\pilot_v1\pilot_v1_00820.wav,14,0.8839561146628954,0.5419072011611816,0.35720299326430366,0.7926844358444214,0.3460168242454529,0.3362411558628082,0.7350701093673706,0.40245452523231506,0.46515747904777527,0.7874618768692017,0.2485271692276001
pilot_v1_00666,data\raw\audio\pilot_v1\pilot_v1_00666.wav,audio_top_k_parameter_mmr,1,pilot_v1_00098,data\raw\audio\pilot_v1\pilot_v1_00098.wav,1,0.9586927279457738,0.7345097729796651,0.3487073440527022,0.38529160618782043,0.34407275915145874,0.36844420433044434,0.4750801920890808,0.05087130144238472,0.20312044024467468,0.5916977524757385,0.1302090287208557
pilot_v1_00666,data\raw\audio\pilot_v1\pilot_v1_00666.wav,audio_top_k_parameter_mmr,2,pilot_v1_00266,data\raw\audio\pilot_v1\pilot_v1_00266.wav,2,0.9525343311387134,0.584891826791425,0.30856537604234685,0.2967644929885864,0.358656644821167,0.21179406344890594,0.7088106870651245,0.38537657260894775,0.4296562969684601,0.3642519414424896,0.15892724692821503
pilot_v1_00666,data\raw\audio\pilot_v1\pilot_v1_00666.wav,audio_top_k_parameter_mmr,3,pilot_v1_00724,data\raw\audio\pilot_v1\pilot_v1_00724.wav,5,0.9414726661785225,0.5753027030674969,0.4770768840032358,0.7750741839408875,0.3640504777431488,0.7962033152580261,0.62486732006073,0.17051464319229126,0.4348772168159485,0.41075068712234497,0.2914624810218811
pilot_v1_00666,data\raw\audio\pilot_v1\pilot_v1_00666.wav,audio_top_k_parameter_mmr,4,pilot_v1_00930,data\raw\audio\pilot_v1\pilot_v1_00930.wav,11,0.8998494276890493,0.5563757352182457,0.21248684908568716,0.4061640202999115,0.35676348209381104,0.4225371778011322,0.5767581462860107,0.4198746681213379,0.24777527153491974,0.8756551742553711,0.3602520823478699
pilot_v1_00666,data\raw\audio\pilot_v1\pilot_v1_00666.wav,audio_top_k_parameter_mmr,5,pilot_v1_00628,data\raw\audio\pilot_v1\pilot_v1_00628.wav,10,0.9019010398740783,0.5464410963929778,0.3720706073848621,0.7976357936859131,0.3080812394618988,0.19748321175575256,0.19677570462226868,0.26005443930625916,0.37748828530311584,0.49127888679504395,0.11561558395624161
pilot_v1_00723,data\raw\audio\pilot_v1\pilot_v1_00723.wav,audio_top_k_parameter_mmr,1,pilot_v1_00867,data\raw\audio\pilot_v1\pilot_v1_00867.wav,1,0.9496566871636967,0.7311212576863863,0.36104165614991357,0.9044171571731567,0.8060576319694519,0.46826839447021484,0.426290363073349,0.10888392478227615,0.21432609856128693,0.3945598900318146,0.1552451103925705
pilot_v1_00723,data\raw\audio\pilot_v1\pilot_v1_00723.wav,audio_top_k_parameter_mmr,2,pilot_v1_00627,data\raw\audio\pilot_v1\pilot_v1_00627.wav,4,0.9128808340245479,0.5797908884029697,0.3172484380726604,0.9555264115333557,0.8121949434280396,0.39961427450180054,0.3166867196559906,0.34114083647727966,0.47480031847953796,0.9050593376159668,0.3434681296348572
pilot_v1_00723,data\raw\audio\pilot_v1\pilot_v1_00723.wav,audio_top_k_parameter_mmr,3,pilot_v1_00163,data\raw\audio\pilot_v1\pilot_v1_00163.wav,2,0.9483432507416245,0.5604799213991347,0.2693394189695745,0.8862270712852478,0.792829692363739,0.3219757676124573,0.7249725461006165,0.36499667167663574,0.25708043575286865,0.6847665905952454,0.2752349376678467
pilot_v1_00723,data\raw\audio\pilot_v1\pilot_v1_00723.wav,audio_top_k_parameter_mmr,4,pilot_v1_00931,data\raw\audio\pilot_v1\pilot_v1_00931.wav,8,0.8876200585949255,0.5375491830599808,0.39298645435428836,0.8874641060829163,0.7595621347427368,0.058101389557123184,0.30838263034820557,0.2481364905834198,0.43038615584373474,0.49428805708885193,0.15241673588752747
pilot_v1_00723,data\raw\audio\pilot_v1\pilot_v1_00723.wav,audio_top_k_parameter_mmr,5,pilot_v1_00243,data\raw\audio\pilot_v1\pilot_v1_00243.wav,7,0.8920176046680471,0.5283356699299675,0.22396101667172902,0.9652367830276489,0.8288398385047913,0.6800000071525574,0.5247994661331177,0.12753568589687347,0.4291209876537323,0.7069004774093628,0.27174845337867737
pilot_v1_00836,data\raw\audio\pilot_v1\pilot_v1_00836.wav,audio_top_k_parameter_mmr,1,pilot_v1_00540,data\raw\audio\pilot_v1\pilot_v1_00540.wav,1,0.9492150872172035,0.7309556577064513,0.26517794229976405,0.8923406004905701,0.47967278957366943,0.5525768995285034,0.29621389508247375,0.2992941439151764,0.2698315978050232,0.4157158136367798,0.24585898220539093
pilot_v1_00836,data\raw\audio\pilot_v1\pilot_v1_00836.wav,audio_top_k_parameter_mmr,2,pilot_v1_00066,data\raw\audio\pilot_v1\pilot_v1_00066.wav,17,0.8673776142938867,0.5455517177609017,0.31894898452087544,0.42004886269569397,0.5706492066383362,0.6944807171821594,0.0019699623808264732,0.1384097933769226,0.46928954124450684,0.7636656165122986,0.32461607456207275
pilot_v1_00836,data\raw\audio\pilot_v1\pilot_v1_00836.wav,audio_top_k_parameter_mmr,3,pilot_v1_00284,data\raw\audio\pilot_v1\pilot_v1_00284.wav,16,0.8689010522821806,0.5395830016378018,0.410367033453789,0.8969641327857971,0.5130073428153992,0.6165643334388733,0.7358595132827759,0.11384260654449463,0.44105446338653564,0.6001399755477905,0.3800293207168579
pilot_v1_00836,data\raw\audio\pilot_v1\pilot_v1_00836.wav,audio_top_k_parameter_mmr,4,pilot_v1_00492,data\raw\audio\pilot_v1\pilot_v1_00492.wav,5,0.9177444811595206,0.5387741570302926,0.3216834686795428,0.9766224026679993,0.5372905731201172,0.5816895365715027,0.1204364076256752,0.09308956563472748,0.19461989402770996,0.7229862213134766,0.3488703966140747
pilot_v1_00836,data\raw\audio\pilot_v1\pilot_v1_00836.wav,audio_top_k_parameter_mmr,5,pilot_v1_00012,data\raw\audio\pilot_v1\pilot_v1_00012.wav,3,0.925077563493909,0.5339197828201357,0.3255252442899956,0.9629814624786377,0.5208324790000916,0.1482921838760376,0.019651705399155617,0.3361385464668274,0.18075670301914215,0.49950382113456726,0.21851001679897308
pilot_v1_00841,data\raw\audio\pilot_v1\pilot_v1_00841.wav,audio_top_k_parameter_mmr,1,pilot_v1_00713,data\raw\audio\pilot_v1\pilot_v1_00713.wav,1,0.9411857046940816,0.7279446392602806,0.26969637168598337,0.16047769784927368,0.6898117661476135,0.21046994626522064,0.21036536991596222,0.20000037550926208,0.4489627182483673,0.46270912885665894,0.3832239806652069
pilot_v1_00841,data\raw\audio\pilot_v1\pilot_v1_00841.wav,audio_top_k_parameter_mmr,2,pilot_v1_00137,data\raw\audio\pilot_v1\pilot_v1_00137.wav,3,0.9276890419093342,0.5736025558147103,0.33216267426496404,0.18027547001838684,0.6166037917137146,0.3076101243495941,0.28184640407562256,0.3260428011417389,0.18424344062805176,0.5744670033454895,0.11998266726732254
pilot_v1_00841,data\raw\audio\pilot_v1\pilot_v1_00841.wav,audio_top_k_parameter_mmr,3,pilot_v1_00105,data\raw\audio\pilot_v1\pilot_v1_00105.wav,2,0.932032903275059,0.5468272744101292,0.22976832044679804,0.13958120346069336,0.7217271327972412,0.24684305489063263,0.1712283492088318,0.3809581995010376,0.2214420586824417,0.8959289789199829,0.34465134143829346
pilot_v1_00841,data\raw\audio\pilot_v1\pilot_v1_00841.wav,audio_top_k_parameter_mmr,4,pilot_v1_00953,data\raw\audio\pilot_v1\pilot_v1_00953.wav,10,0.8544831826356174,0.538477093774679,0.3286951416440123,0.2065763622522354,0.6112794876098633,0.7495036125183105,0.6239244937896729,0.22473405301570892,0.3415193557739258,0.9684374928474426,0.4008433222770691
pilot_v1_00841,data\raw\audio\pilot_v1\pilot_v1_00841.wav,audio_top_k_parameter_mmr,5,pilot_v1_00550,data\raw\audio\pilot_v1\pilot_v1_00550.wav,8,0.8582521756104633,0.5332713323603369,0.4052121983811787,0.22864805161952972,0.5747154355049133,0.7197117805480957,0.35791608691215515,0.335237592458725,0.44799748063087463,0.32428717613220215,0.14734314382076263
pilot_v1_00846,data\raw\audio\pilot_v1\pilot_v1_00846.wav,audio_top_k_parameter_mmr,1,pilot_v1_00918,data\raw\audio\pilot_v1\pilot_v1_00918.wav,1,0.9180114239857435,0.7192542839946539,0.2641883889431665,0.13978137075901031,0.5151147246360779,0.6423709988594055,0.05219971016049385,0.4034672677516937,0.2994573712348938,0.9198800921440125,0.18714511394500732
pilot_v1_00846,data\raw\audio\pilot_v1\pilot_v1_00846.wav,audio_top_k_parameter_mmr,2,pilot_v1_00161,data\raw\audio\pilot_v1\pilot_v1_00161.wav,7,0.8600900813633886,0.5646433789800467,0.42106182422882404,0.006358391605317593,0.5969741344451904,0.00281377206556499,0.4046632647514343,0.052328284829854965,0.39572396874427795,0.8774079084396362,0.2152928113937378
pilot_v1_00846,data\raw\audio\pilot_v1\pilot_v1_00846.wav,audio_top_k_parameter_mmr,3,pilot_v1_00033,data\raw\audio\pilot_v1\pilot_v1_00033.wav,13,0.8200175449284054,0.5528407340297423,0.4116347983433439,0.010986743494868279,0.8442486524581909,0.33362457156181335,0.5589091181755066,0.4283750355243683,0.16480395197868347,0.2485472410917282,0.23317007720470428
pilot_v1_00846,data\raw\audio\pilot_v1\pilot_v1_00846.wav,audio_top_k_parameter_mmr,4,pilot_v1_00625,data\raw\audio\pilot_v1\pilot_v1_00625.wav,2,0.9014648159113207,0.5465232666699472,0.290439367869616,0.09329333901405334,0.5776758790016174,0.07517882436513901,0.0506926067173481,0.2292052060365677,0.17252616584300995,0.7077531814575195,0.24002836644649506
pilot_v1_00846,data\raw\audio\pilot_v1\pilot_v1_00846.wav,audio_top_k_parameter_mmr,5,pilot_v1_00414,data\raw\audio\pilot_v1\pilot_v1_00414.wav,9,0.8502448942344369,0.543474590350156,0.2824928994311375,0.02173907309770584,0.5644280910491943,0.6266382932662964,0.5233073234558105,0.08033448457717896,0.3474041223526001,0.264497309923172,0.1623682826757431
pilot_v1_00881,data\raw\audio\pilot_v1\pilot_v1_00881.wav,audio_top_k_parameter_mmr,1,pilot_v1_00209,data\raw\audio\pilot_v1\pilot_v1_00209.wav,1,0.9193804247815491,0.719767659293081,0.4804026156158487,0.11445018649101257,0.8156684637069702,0.06770585477352142,0.31917279958724976,0.35215312242507935,0.49805423617362976,0.32764291763305664,0.13786548376083374
pilot_v1_00881,data\raw\audio\pilot_v1\pilot_v1_00881.wav,audio_top_k_parameter_mmr,2,pilot_v1_00046,data\raw\audio\pilot_v1\pilot_v1_00046.wav,11,0.8744317657014896,0.5939535282152792,0.30637956695117774,0.1125590056180954,0.5082145929336548,0.7102534770965576,0.6368995904922485,0.16230027377605438,0.20026858150959015,0.866339921951294,0.16632698476314545
pilot_v1_00881,data\raw\audio\pilot_v1\pilot_v1_00881.wav,audio_top_k_parameter_mmr,3,pilot_v1_00105,data\raw\audio\pilot_v1\pilot_v1_00105.wav,3,0.9117003254519634,0.5728034903380688,0.22488884872843312,0.13958120346069336,0.7217271327972412,0.24684305489063263,0.1712283492088318,0.3809581995010376,0.2214420586824417,0.8959289789199829,0.34465134143829346
pilot_v1_00881,data\raw\audio\pilot_v1\pilot_v1_00881.wav,audio_top_k_parameter_mmr,4,pilot_v1_00017,data\raw\audio\pilot_v1\pilot_v1_00017.wav,5,0.9028303587369115,0.5411757286130281,0.2578478261903464,0.10149585455656052,0.7434598803520203,0.4590492844581604,0.43417230248451233,0.29063647985458374,0.1890207678079605,0.4272312819957733,0.12946128845214844
pilot_v1_00881,data\raw\audio\pilot_v1\pilot_v1_00881.wav,audio_top_k_parameter_mmr,5,pilot_v1_00958,data\raw\audio\pilot_v1\pilot_v1_00958.wav,9,0.8798824451986222,0.5352787457074684,0.45778892700754736,0.048073455691337585,0.5691529512405396,0.5469590425491333,0.7376102805137634,0.18115077912807465,0.4232688844203949,0.4290710687637329,0.23870646953582764
pilot_v1_00904,data\raw\audio\pilot_v1\pilot_v1_00904.wav,audio_top_k_parameter_mmr,1,pilot_v1_00802,data\raw\audio\pilot_v1\pilot_v1_00802.wav,1,0.9371594372015251,0.7264347889505719,0.48035917912310055,0.3927449882030487,0.5342074632644653,0.7408474683761597,0.703809916973114,0.09988874942064285,0.49853256344795227,0.24834077060222626,0.2905972898006439
